GeneID,"absolute expression, parental strain t=0 (arbitrary units)",wt t=0,wt t=10,wt t=20,wt t=30,wt t=45,wt t=60,wt t=90,wt t=120,tfA-del t=0,tfA-del t=10,tfA-del t=20,tfA-del t=30,tfA-del t=45,tfA-del t=60,tfA-del t=90,tfA-del t=120,tfB-del t=0,tfB-del t=10,tfB-del t=20,tfB-del t=30,tfB-del t=45,tfB-del t=60,tfB-del t=90,tfB-del t=120,tfC-del t=0,tfC-del t=10,tfC-del t=20,tfC-del t=30,tfC-del t=45,tfC-del t=60,tfC-del t=90,tfC-del t=120
2989,1.186,0.0,-0.098,0.051,-0.941,-0.419,-0.315,-0.538,-0.383,-0.383,0.206,-0.234,-0.367,-0.307,-0.212,-0.538,-0.448,-0.279,-0.554,-0.7,-0.435,-0.327,-0.384,-0.415,-0.522,0.038,-0.041,0.001,-0.477,-0.307,-0.23,-0.213,-0.096
2696,1.578,0.0,-0.301,-0.02,-0.606,-0.156,-0.287,-0.312,-0.223,-0.065,0.278,0.022,-0.111,0.047,0.163,-0.385,-0.193,0.01,-0.285,-0.209,-0.037,0.142,0.168,-0.217,-0.466,-0.076,0.045,0.302,-0.166,0.092,-0.308,-0.058,0.204
8062,1.35,0.0,-0.011,0.189,-0.2,0.183,0.131,-0.088,0.218,0.313,0.329,0.245,0.167,0.119,0.184,0.062,0.228,0.392,0.056,0.068,0.171,0.138,0.162,-0.03,-0.454,0.299,0.565,0.586,0.279,0.257,0.089,0.338,0.756
3670,0.398,0.0,0.167,-0.007,-0.281,-0.157,-0.172,-0.188,0.034,-0.013,0.026,-0.460,-0.145,-0.244,-0.179,-0.432,-0.259,-0.23,-0.259,-0.505,-0.227,-0.405,-0.448,-0.327,-0.24,-0.108,-0.192,-0.36,-0.27,-0.365,-0.367,-0.245,0.053
2413,8.905,0.0,0.542,-0.075,-0.549,-0.108,-0.18,-0.482,-0.338,-0.111,0.063,-0.443,-0.041,0.176,-0.006,-0.575,-0.131,-0.322,0.47,0.017,-0.184,-0.165,-0.3,-0.132,-0.149,-0.563,-0.157,-0.228,-0.2,-0.427,-0.267,-0.332,-0.385
2746,4.778,0.0,-0.156,-0.423,-0.581,-0.027,-0.212,-0.395,-0.149,-0.179,-0.111,0.173,0.170,0.460,0.226,-0.281,-0.084,-0.242,0.346,-0.062,-0.07,0.025,-0.115,-0.111,-0.575,-0.114,0.127,0.302,0.119,0.141,-0.23,0.041,0.142
3555,0.702,0.0,-0.021,-0.106,0.189,0.183,0.112,0.042,-0.037,0.196,0.017,-0.054,-0.045,0.023,0.171,-0.081,-0.123,0.304,0.322,0.229,0.355,0.456,0.234,0.01,0.022,0.034,0.262,0.044,-0.044,-0.163,-0.265,-0.23,-0.07
7341,2.377,0.0,-0.24,-0.368,-0.388,-0.445,-0.485,-0.741,-0.522,-0.057,-0.705,-0.895,-1.158,-1.138,-1.183,-1.183,-1.050,-0.034,-0.594,-0.654,-0.45,-0.718,-0.808,-0.77,-0.611,-0.213,-0.649,-0.915,-0.951,-1.469,-1.114,-1.031,-1.102
5984,0.774,0.0,-0.297,0.017,0.318,0.258,0.131,0.059,0.136,0.097,0.038,0.454,0.279,0.331,0.136,0.191,-0.106,0.038,-0.02,-0.024,0.044,0.311,0.582,0.375,0.144,-0.175,0.233,0.48,0.351,0.448,0.05,0.224,0.388
7878,10.25,0.0,0.125,-0.2,0.009,0.05,-0.222,-0.346,-0.225,-0.175,0.089,0.295,0.057,0.306,0.196,-0.244,-0.228,0.371,0.127,0.308,0.264,0.357,0.333,-0.026,-0.116,0.253,0.326,0.347,0.233,0.253,-0.083,0.045,0.01
8342,182.9,0.0,-0.001,-0.126,-0.505,-0.398,-0.385,-0.453,-0.31,-0.315,-0.167,-0.460,-0.175,0.076,0.009,-0.545,-0.350,-0.382,0.0,-0.131,-0.077,-0.352,-0.375,-0.357,-0.692,-0.303,-0.366,-0.083,-0.241,-0.352,-0.467,-0.271,-0.46
4772,1.667,0.0,0.063,0.432,0.324,0.028,-0.024,-0.01,0.218,0.241,0.267,-0.080,-0.188,0.097,-0.100,-0.061,-0.132,0.224,-0.031,0.223,0.292,0.299,0.371,0.317,0.415,-0.055,-0.016,0.003,0.219,-0.092,-0.166,-0.066,-0.019
1275,1.262,0.0,-0.011,0.288,0.635,0.368,0.18,0.149,0.559,0.739,0.708,0.285,-0.037,-0.014,0.199,0.168,0.288,1.786,0.385,0.718,0.868,0.86,0.852,0.737,1.194,0.531,0.531,0.245,0.608,0.131,0.229,0.474,0.584
3596,0.696,0.0,-0.023,0.346,0.754,-0.048,0.041,-0.12,0.427,0.637,0.690,0.353,-0.021,0.168,0.119,0.194,0.223,1.727,0.206,0.713,0.897,0.796,0.852,0.878,1.13,0.713,0.754,0.315,0.671,0.304,0.034,0.54,0.862
8273,4.237,0.0,-0.621,-0.465,-0.67,-0.245,-0.307,-0.392,-0.087,0.102,-0.443,-0.309,-0.687,-0.519,-0.153,-0.405,-0.058,0.045,-0.152,-0.353,-0.29,-0.376,-0.302,-0.174,-0.754,-0.099,-0.161,-0.167,-0.585,-0.394,-0.166,0.034,0.012
7707,1.117,0.0,-0.058,0.117,-0.238,0.199,0.248,0.258,0.531,0.419,0.186,-0.380,-0.397,-0.058,0.199,0.125,0.563,0.056,0.203,0.209,0.085,0.191,0.136,0.388,0.019,-0.081,0.221,0.086,-0.021,-0.024,0.442,0.66,0.61
4582,1.058,0.0,0.386,0.791,0.492,0.248,0.364,0.292,0.438,0.342,0.756,0.293,0.154,0.203,0.074,0.214,0.386,0.494,-0.059,-0.073,0.034,0.442,0.371,0.494,0.331,0.326,0.586,0.542,0.462,0.288,0.385,0.329,0.595
1001,2.361,0.0,-0.633,-0.436,-0.56,-0.224,-0.25,-0.178,-0.161,-0.175,-0.830,-0.874,-0.964,-0.425,0.054,-0.162,-0.057,-0.148,-0.66,-0.805,-0.93,-0.64,-0.466,-0.197,-0.585,-0.281,-0.534,-0.516,-0.616,-0.122,-0.02,0.176,0.199
5636,1.501,0.0,0.226,-0.197,0.152,0.001,-0.144,-0.212,-0.096,-0.009,0.178,0.032,0.209,0.152,-0.001,-0.256,-0.153,-0.267,0.167,-0.05,-0.295,-0.169,-0.148,-0.107,0.092,-0.234,0.023,0.089,0.267,-0.14,-0.091,-0.036,-0.05
2421,14.88,0.0,0.039,-0.007,0.615,0.86,0.651,0.708,1.136,0.077,-0.175,0.642,0.930,1.099,0.991,0.340,0.405,0.368,-0.29,-0.108,-0.065,0.466,0.829,1.014,0.788,0.315,0.744,0.769,1.168,0.771,0.72,0.766,0.569
5999,0.207,0.0,0.283,0.142,0.68,0.264,0.425,0.286,0.613,-0.024,-0.156,0.346,0.735,0.258,0.540,0.423,-0.052,0.165,-0.131,0.152,-0.013,0.079,-0.081,0.333,0.264,0.041,0.383,0.519,0.398,0.336,0.476,0.394,0.411
9290,2.269,0.0,0.533,0.24,0.233,0.117,0.216,0.017,0.168,0.088,-0.416,-0.350,-0.776,-0.220,-0.427,-0.408,-0.529,0.286,-1.074,-0.28,-0.139,0.065,0.133,-0.345,-0.276,0.621,0.281,0.092,0.523,0.099,-0.087,-0.073,-0.238
1697,1.609,0.0,0.154,0.094,0.283,-0.085,-0.185,-0.347,-0.141,0.091,0.176,0.299,-0.089,0.142,-0.013,-0.009,-0.041,0.567,-0.138,0.241,0.438,0.529,-0.084,-0.062,0.017,0.458,0.546,0.567,0.302,0.119,-0.231,0.213,0.34
5647,4.198,0.0,-0.087,-0.16,-0.174,-0.048,0.144,0.228,0.554,0.162,0.051,-0.031,-0.122,0.099,0.206,-0.004,-0.059,-0.138,-0.429,0.103,0.204,0.08,0.111,0.191,-0.152,-0.308,-0.2,-0.209,-0.147,-0.163,-1.479,0.022,-0.091
982,7.082,0.0,0.651,0.723,-0.24,-0.026,0.154,0.007,0.255,0.085,0.513,-0.176,0.152,0.417,0.053,-0.156,-0.037,-0.452,0.687,0.613,0.335,-0.047,-0.312,-0.033,0.385,-0.467,-0.126,-0.424,0.065,-0.297,-0.65,-0.016,-0.059
6056,6.793,0.0,0.368,-0.16,-0.536,-0.308,-0.25,-0.407,-0.337,-0.213,-0.144,0.243,0.390,0.529,0.162,-0.394,-0.314,-0.711,0.429,0.094,-0.07,-0.313,-0.588,-0.208,-0.399,-0.414,-0.398,-0.107,-0.055,-0.163,-0.99,-0.188,-0.19
5668,1.279,0.0,0.624,-0.038,-0.007,0.08,-0.048,-0.139,-0.276,0.074,0.423,0.821,0.778,0.776,0.521,0.122,-0.052,-0.079,0.662,0.488,0.615,0.336,0.176,0.176,-0.306,-0.193,0.146,0.576,0.304,0.349,-0.887,0.253,0.208
3054,2.967,0.0,0.299,0.079,-0.036,0.13,-0.224,-0.132,0.007,0.368,0.472,0.427,0.400,0.417,0.349,0.095,0.112,0.068,0.274,0.295,0.458,0.353,-0.043,0.071,-0.274,0.076,0.368,0.347,0.194,0.119,-0.918,0.36,0.295
2983,1.198,0.0,-0.019,0.398,0.304,0.17,0.031,0.178,0.54,0.175,0.425,-0.065,0.201,0.621,0.546,0.194,0.139,0.615,0.544,0.578,0.921,0.813,0.535,0.425,0.157,0.621,0.63,0.626,0.628,0.519,-0.24,0.576,0.626
5836,1.875,0.0,0.544,0.229,-0.048,0.12,0.163,0.032,0.308,0.510,0.849,0.576,0.458,0.608,0.531,0.297,0.236,0.231,0.713,0.448,0.73,0.209,0.297,0.0,0.003,-0.262,0.535,0.089,0.139,-0.054,-0.816,0.171,-0.043
3952,0.596,0.0,0.388,0.099,-0.27,0.162,0.295,0.221,0.476,-0.009,0.184,0.038,0.186,0.150,0.563,0.383,0.236,-0.004,0.26,0.054,0.432,0.08,0.045,0.278,0.608,0.079,0.014,-0.052,0.366,0.488,-0.204,0.595,0.773
7652,2.373,0.0,0.154,-0.141,-1.422,-0.485,-0.408,-0.098,0.029,-0.213,-0.029,-0.526,-0.181,-0.156,-0.066,0.035,0.012,-0.566,-0.076,-0.363,-0.106,-0.362,-0.546,-0.29,-0.004,-0.148,-0.062,-0.743,-0.354,-0.16,-0.961,0.136,0.306
2489,27.06,0.0,-0.171,-0.404,-2.003,-0.247,-0.394,-0.245,-0.044,-0.132,-0.354,-0.680,-0.162,0.010,-0.156,-0.072,-0.115,-0.157,-0.089,-0.242,0.134,-0.036,-0.203,-0.115,0.274,-0.301,-0.229,-0.729,-0.373,-0.205,-0.71,-0.143,-0.064
348,0.33,0.0,0.213,-0.126,-0.236,-0.023,0.085,-0.065,0.163,-0.061,-0.465,0.013,0.077,-0.119,0.133,0.163,0.097,-0.289,-0.277,-0.126,-0.01,-0.149,-0.402,-0.045,0.272,0.139,-0.2,-0.041,-0.038,-0.091,0.183,0.037,0.258
1765,1.529,0.0,-0.711,-0.285,-0.35,0.194,-0.065,0.313,0.181,0.865,0.308,0.685,0.955,0.744,0.902,0.114,0.771,-0.127,-0.674,-0.653,-0.202,-0.084,0.123,0.336,0.123,-0.059,-0.425,-0.13,0.216,0.122,0.421,0.278,0.415
1229,1.263,0.0,-0.03,0.49,0.639,0.051,0.045,0.079,0.317,0.362,0.506,0.460,0.123,0.158,0.320,0.224,0.155,0.436,-0.236,0.309,0.224,0.486,0.375,0.086,-0.132,0.026,0.452,0.621,0.678,0.336,-1.067,0.519,0.4
4070,1.911,0.0,-0.486,-0.17,-0.207,-0.562,-0.338,-0.487,-0.207,0.154,0.108,-0.321,-0.379,-0.585,-0.759,-0.068,-0.409,-0.406,-0.563,-0.139,-0.428,-0.017,-0.252,-0.344,-0.332,-0.214,0.091,0.068,-0.336,-0.491,-1.601,0.0,-0.059
5196,1.202,0.0,0.3,0.73,0.297,-0.104,0.016,-0.01,0.211,0.257,0.550,0.386,0.083,0.038,-0.045,0.125,0.085,-0.007,-0.172,0.186,-0.044,0.136,-0.12,0.116,0.379,0.112,0.338,0.144,0.147,-0.003,-0.838,0.304,0.267
4779,26.44,0.0,0.109,0.313,0.119,0.214,0.013,0.068,0.146,0.031,0.340,0.031,0.186,0.400,0.229,0.194,-0.001,-0.247,0.106,0.271,0.234,0.286,0.108,0.175,-0.098,-0.295,0.106,-0.04,0.117,0.171,-2.091,0.338,0.228
8831,1.562,0.0,0.082,0.224,-0.625,-0.292,-0.37,-0.256,-0.07,-0.325,0.801,-0.208,-0.176,-0.099,-0.259,-0.327,-0.286,-0.245,-0.616,-0.242,0.056,0.054,-0.234,-0.162,-0.642,-0.36,0.089,0.012,-0.285,-0.241,-1.417,-0.112,0.044
3170,6.94,0.0,-0.793,-0.716,-0.92,-0.927,-0.973,-0.989,-0.98,-0.962,-0.609,-0.450,-0.135,0.038,-0.132,-0.327,-0.816,0.669,0.06,0.226,0.241,0.06,0.06,0.262,-0.317,0.025,-0.436,-0.187,0.028,0.044,-1.622,-0.405,0.317
6217,3.453,0.0,0.065,0.136,-0.299,0.155,0.122,0.236,0.456,0.335,0.245,0.276,0.394,0.606,0.584,0.255,0.383,0.206,-0.21,-0.151,0.045,0.089,0.236,0.106,0.102,-0.104,0.142,-0.054,0.246,0.338,-1.141,0.346,0.385
8137,14.53,0.0,0.657,-0.127,-1.373,-0.263,-0.438,-0.42,-0.343,-0.153,0.051,0.047,0.379,0.466,0.134,-0.257,-0.208,-0.58,0.735,0.08,0.065,-0.444,-0.742,-0.552,-0.565,-0.391,-0.205,-0.384,-0.314,-0.322,-2.193,-0.29,-0.181
7252,13.59,0.0,0.186,-0.069,-1.911,-0.614,-0.565,-0.901,-0.732,-0.418,-0.187,-0.294,0.281,0.429,-0.094,-0.464,-0.368,-0.971,0.108,-0.271,0.048,-0.467,-0.586,-0.356,-0.701,-0.366,-0.573,-0.759,-0.31,-0.301,-2.536,-0.348,-0.458
4123,0.958,0.0,0.687,0.086,-1.038,-0.217,-0.224,-0.446,-0.089,-0.107,0.108,0.056,1.086,0.630,0.432,0.306,0.074,-0.507,0.13,-0.03,0.47,-0.163,-0.297,-0.265,-0.083,0.355,0.02,0.238,0.608,0.336,-0.585,0.454,0.072
2215,4.407,0.0,-0.327,-0.295,-0.29,0.404,0.103,0.405,0.194,-0.199,-0.405,0.006,0.146,0.038,0.417,-0.004,0.144,-0.031,-0.27,-0.273,-0.147,0.038,0.25,0.344,-0.091,-0.233,-0.428,-0.036,0.147,0.057,0.128,0.216,0.388
5104,1.277,0.0,-0.131,-0.213,-0.596,0.094,0.095,0.18,0.094,0.108,-0.079,0.023,0.219,0.091,0.003,-0.187,0.170,-0.275,-0.352,-0.397,-0.292,-0.161,-0.335,-0.089,-0.069,-0.016,-0.214,-0.038,0.265,-0.175,0.288,0.167,0.017
6755,2.48,0.0,-0.589,-0.551,-0.619,-0.193,-0.283,-0.141,-0.231,-0.013,-0.242,-0.170,-0.224,-0.328,-0.114,-0.506,-0.160,0.17,-0.499,-0.586,-0.261,0.103,0.176,-0.07,-0.455,-0.014,-0.308,0.147,-0.308,-0.047,-0.059,0.031,0.053
7188,0.353,0.0,-0.011,-0.095,-0.103,0.171,0.315,0.24,0.167,0.238,0.299,0.080,0.221,-0.013,0.234,0.193,0.357,0.063,-0.066,-0.013,0.139,0.18,0.347,0.267,0.385,-0.058,0.019,0.308,-0.158,0.009,0.016,0.306,0.267
4859,0.439,0.0,-0.325,-0.482,-0.651,-0.204,-0.114,-0.294,-0.222,0.208,-0.147,-0.308,0.088,-0.230,-0.242,-0.179,-0.001,0.213,-0.377,-0.39,-0.349,-0.111,0.155,-0.099,-0.373,0.08,-0.073,0.003,-0.347,-0.076,-0.003,-0.019,-0.264
4648,4.966,0.0,-0.099,-0.11,-0.114,0.213,0.456,0.311,0.095,0.175,-0.070,-0.052,-0.140,-0.045,0.092,-0.495,-0.358,0.168,-0.07,-0.234,-0.073,0.383,0.778,0.066,-0.704,-0.031,-0.02,-0.091,0.028,0.103,-0.449,-0.347,-0.1
6470,1.51,0.0,0.097,-0.161,-0.076,0.299,0.3,0.147,0.069,0.088,-0.085,0.028,0.196,0.013,0.146,-0.465,-0.183,0.123,-0.041,-0.079,0.038,0.245,0.582,0.167,-0.152,0.111,0.045,-0.064,0.091,0.082,-0.259,-0.087,0.1
2467,2.371,0.0,-0.08,-0.187,-0.126,0.262,0.142,0.035,-0.124,-0.038,-0.242,-0.027,-0.020,-0.038,0.127,-0.227,-0.353,0.085,-0.349,-0.253,-0.197,0.226,0.351,-0.181,-0.743,0.147,0.248,0.178,-0.246,0.146,-0.397,-0.171,-0.023
7658,5.589,0.0,0.34,-0.307,-0.468,-0.027,-0.009,-0.244,-0.436,-0.098,-0.282,-0.729,-0.099,-0.070,-0.408,-0.830,-0.405,0.086,-0.535,0.114,0.05,-0.029,0.038,-0.175,-0.192,0.283,0.009,-0.306,0.051,-0.327,-0.234,-0.476,-0.382
7486,2.874,0.0,-0.225,-0.192,-0.613,-0.361,-0.507,-0.594,-0.529,-0.320,-0.219,-0.091,-0.212,-0.350,-0.138,-0.044,-0.064,-0.065,-0.394,-0.407,-0.289,-0.087,0.014,-0.044,-0.308,0.407,0.097,0.122,-0.366,0.168,-0.149,0.241,0.29
6888,0.462,0.0,-0.069,-0.045,-0.448,-0.016,0.039,-0.118,-0.157,-0.031,0.176,0.157,0.250,0.326,0.278,0.415,0.184,0.095,-0.17,-0.126,0.007,0.094,0.293,0.091,0.041,0.188,0.442,0.839,0.32,0.591,0.146,0.39,0.533
8661,16.29,0.0,0.099,0.088,-0.268,0.025,0.007,-0.207,-0.069,0.176,-0.006,0.196,0.394,0.464,0.413,-0.223,0.168,0.133,-0.1,-0.234,-0.02,0.062,0.06,-0.099,-0.405,0.048,0.1,-0.009,0.193,0.186,0.025,0.178,0.054
8608,157.4,0.0,-0.267,-0.356,-0.455,-0.197,-0.338,-0.303,-0.192,-0.163,-0.305,-0.620,-0.195,-0.241,-0.106,-0.610,-0.099,-0.328,-0.376,-0.383,-0.14,-0.385,-0.754,-0.33,-0.161,-0.273,-0.84,-0.621,-0.171,-0.645,-0.264,-0.199,-0.285
6937,3.052,0.0,-0.462,-0.648,-1.41,-0.838,-0.685,-0.568,-0.611,-0.166,-0.217,-0.977,-1.095,-0.799,-0.854,-0.774,-0.409,-0.577,-1.069,-0.652,-0.385,0.108,-0.108,-0.153,-0.197,-0.204,-0.768,-0.985,-0.767,-0.841,-0.498,-0.509,-0.355
4693,0.82,0.0,0.17,0.029,0.068,0.304,0.176,0.097,-0.07,-0.041,-0.394,-0.317,-0.054,-0.158,0.019,-0.244,-0.040,-0.064,-0.072,-0.041,0.009,0.209,0.023,-0.163,0.12,-0.172,-0.365,-0.22,-0.293,-0.424,-0.033,-0.246,-0.179
4505,3.722,0.0,0.01,-0.115,-0.376,0.059,0.013,0.013,0.112,0.133,-0.095,-0.388,-0.029,0.108,-0.365,-0.682,-0.205,0.085,-0.091,0.097,0.373,0.484,0.338,-0.079,-0.245,-0.108,-0.293,-0.619,0.181,-0.555,-0.259,-0.151,-0.53
8325,0.492,0.0,0.454,0.146,-0.167,0.127,0.257,0.092,0.198,-0.069,-0.324,-0.122,-0.136,-0.123,-0.040,-0.356,0.022,-0.095,0.062,0.106,0.199,0.347,0.29,-0.024,-0.286,-0.064,-0.174,-0.416,-0.081,-0.435,-0.066,-0.026,-0.219
53,11.76,0.0,-0.496,-0.755,-1.082,-0.145,-0.397,-0.495,-0.822,-0.786,-0.999,-0.658,-0.044,0.223,0.313,-0.477,-0.333,-1.252,-0.213,-0.382,-0.337,-0.242,-0.372,-0.566,-1.293,-0.637,-0.79,-0.253,-0.58,-0.198,-0.49,-0.376,-0.515
7362,0.37,0.0,0.25,-0.208,-0.252,-0.047,0.048,-0.309,-0.152,-0.158,-0.040,0.042,0.154,-0.062,0.112,0.019,0.146,0.229,0.006,0.038,-0.107,-0.048,-0.047,-0.185,-0.241,0.116,0.108,-0.122,-0.318,-0.231,-0.054,-0.089,-0.124
761,0.796,0.0,-0.083,-0.096,-0.153,0.13,-0.041,-0.066,-0.057,0.074,-0.010,-0.262,-0.021,-0.280,-0.017,-0.052,0.071,0.385,0.253,0.409,0.265,-0.009,0.317,0.042,-0.085,0.136,0.045,-0.013,-0.236,-0.209,-0.077,0.057,0.065
894,27.97,0.0,0.226,-0.085,-0.907,-0.455,-0.441,-0.821,-0.873,-0.175,-0.085,-0.240,0.001,-0.040,-0.161,-1.042,-0.498,-0.526,0.094,-0.27,-0.253,-0.642,-0.468,-0.407,-1.485,-0.33,-0.652,-0.223,-0.349,-0.521,-0.602,-0.454,-0.846
4970,0.368,0.0,0.128,-0.066,-0.348,0.065,0.136,-0.236,-0.106,-0.062,-0.038,0.371,0.089,0.130,0.178,-0.149,0.136,0.062,-0.134,0.051,-0.096,0.014,0.336,0.252,-0.188,-0.183,-0.07,0.364,0.029,0.344,-0.033,0.131,0.133
7281,2.296,0.0,-0.292,-0.085,-0.347,-0.178,-0.235,-0.384,-0.199,-0.355,-0.425,-0.651,-0.596,-0.323,-0.294,-0.564,0.006,0.214,-0.942,-0.467,-0.596,-0.154,-0.04,-0.167,-0.506,0.502,-0.297,-0.213,-0.349,-0.244,-0.38,-0.059,0.094
3540,27.4,0.0,-0.453,-0.537,-0.687,-0.452,-0.322,-0.403,-0.528,-0.214,-0.579,-0.816,-0.891,-0.471,-0.371,-0.804,-0.330,-0.259,-0.402,-0.584,-0.741,-0.786,-0.792,-0.333,-0.738,-0.193,-0.296,-0.526,-0.841,-0.577,-0.409,-0.294,-0.431
3593,8.198,0.0,0.49,0.5,0.324,0.969,1.059,0.591,0.014,0.349,-0.014,-0.292,0.813,1.208,0.974,0.152,0.255,0.026,0.708,0.386,0.286,0.723,0.637,0.706,-0.401,-0.141,0.099,0.383,0.544,0.739,0.742,0.409,-0.05
4437,89.92,0.0,0.351,0.371,0.333,0.921,0.943,0.811,0.213,0.478,-0.106,-0.171,0.506,0.977,1.056,0.506,0.492,0.252,0.685,0.409,0.299,0.739,0.966,0.732,0.136,-0.069,0.255,0.502,0.409,0.742,0.613,0.407,0.007
5841,1.207,0.0,-0.214,-0.303,0.007,0.206,0.158,0.1,0.229,0.114,-0.314,-0.024,0.167,0.108,0.184,0.198,0.335,-0.003,-0.427,-0.126,-0.306,0.007,0.119,0.167,0.216,0.028,0.092,0.108,0.136,0.196,0.209,0.333,0.264
19,0.778,0.0,0.017,-0.235,-0.029,-0.13,-0.004,-0.199,0.039,0.176,0.012,0.026,-0.156,-0.040,0.130,-0.161,0.214,-0.041,-0.158,0.003,-0.066,-0.031,-0.195,0.062,-0.016,0.057,0.007,-0.091,-0.077,0.188,0.162,0.18,0.221
5966,1.25,0.0,-0.465,-0.818,-0.45,-0.048,0.3,0.326,0.17,-0.158,-1.185,-1.537,-1.251,-0.103,0.533,-0.020,0.142,0.355,-0.914,-0.941,-1.096,-1.044,-0.703,0.123,-0.16,0.08,-1.227,-1.165,-0.479,0.302,0.484,0.224,-0.136
6744,0.189,0.0,0.154,0.068,0.671,0.127,0.007,0.035,0.094,0.111,0.010,-0.107,0.130,-0.037,0.007,0.105,-0.038,-0.064,-0.13,0.171,0.038,0.083,-0.048,0.054,0.442,0.028,0.054,-0.004,0.421,-0.118,0.065,-0.029,-0.131
460,181.8,0.0,-0.17,-0.471,-0.484,-0.184,-0.302,-0.402,-0.257,-0.249,-0.204,-0.428,-0.235,0.019,0.004,-0.106,-0.189,-0.286,-0.106,0.044,0.007,-0.408,-0.138,-0.172,-0.42,-0.158,-0.307,-0.013,-0.158,-0.171,-0.403,-0.003,-0.419
2176,15.88,0.0,0.271,-0.286,-0.68,-0.244,-0.252,-0.318,-0.072,-0.200,-0.420,-0.611,-0.431,0.013,-0.038,-0.349,-0.190,-0.494,0.241,-0.01,-0.144,-0.433,-0.354,-0.355,-0.323,-0.643,-0.637,-0.407,-0.405,-0.459,-0.491,-0.321,-0.41
5624,0.537,0.0,-0.092,-0.031,1.012,0.047,0.204,0.196,-0.029,-0.020,-0.149,-0.306,0.089,0.009,0.288,0.327,0.071,0.106,0.012,0.338,0.248,0.36,0.091,0.054,0.876,0.016,0.154,0.255,0.628,0.351,-0.014,0.236,0.258
7229,7.514,0.0,-0.64,-0.295,-0.269,-0.214,-0.209,-0.293,-0.234,0.062,-0.355,-0.189,-0.220,0.228,0.188,0.016,0.028,-0.011,-0.279,-0.026,-0.024,0.077,-0.12,0.035,-0.454,-0.32,-0.306,0.191,-0.075,0.003,-1.798,0.286,-0.054
4462,6.028,0.0,-0.043,-0.333,0.462,0.001,0.167,-0.197,-0.19,-0.193,-0.375,-0.424,-0.214,-0.183,-0.076,-0.302,-0.084,-0.209,-0.126,-0.12,-0.313,-0.372,-0.38,-0.387,0.292,-0.282,-0.339,-0.63,-0.295,-0.472,-0.18,-0.316,-0.187
4540,2.085,0.0,-0.242,-0.666,-0.743,-0.48,-0.567,-0.644,-0.362,-0.179,-0.253,-0.684,-0.599,-0.419,-0.386,-0.833,-0.352,-0.34,-0.239,-0.515,-0.605,-0.743,-0.626,-0.49,-0.824,-0.517,-0.766,-0.826,-0.892,-0.778,-0.655,-0.472,-0.686
2815,0.761,0.0,-0.325,-0.119,0.213,0.05,0.117,0.053,0.383,-0.207,-0.505,-0.068,-0.385,-0.127,0.068,0.004,0.265,0.255,0.25,0.099,0.017,0.214,0.267,0.304,0.188,-0.179,-0.27,-0.428,-0.238,-0.149,0.072,0.425,0.278
6258,0.737,0.0,0.152,0.047,-0.066,0.009,-0.069,-0.259,-0.135,-0.246,-0.112,0.063,0.240,0.288,0.300,-0.209,-0.061,-0.064,0.333,0.136,-0.153,-0.041,-0.045,-0.316,-0.339,-0.163,0.063,0.306,-0.001,-0.017,-0.252,-0.066,-0.134
6517,1.205,0.0,0.086,-0.009,0.088,0.201,-0.114,-0.085,0.012,0.025,0.157,0.423,0.119,0.306,0.147,-0.058,0.026,0.163,0.147,0.044,-0.052,0.272,0.203,0.072,-0.169,-0.218,0.133,0.106,-0.091,0.013,-0.418,0.06,0.026
6208,0.722,0.0,0.288,-0.072,-0.024,0.016,-0.01,-0.166,0.019,0.047,0.204,0.106,-0.209,0.066,-0.318,-0.149,-0.229,-0.325,-0.192,0.071,0.112,-0.175,-0.214,-0.006,-0.027,-0.522,-0.405,-0.539,0.001,-0.38,-0.362,0.0,-0.239
5006,1.858,0.0,0.317,0.028,-0.497,-0.197,-0.312,-0.395,-0.212,-0.094,-0.205,-0.782,-0.482,-0.165,-0.421,-0.744,-0.580,-0.111,0.274,0.029,-0.245,-0.341,-0.325,-0.411,-0.261,-0.375,-0.288,-0.582,-0.289,-0.651,-0.559,-0.628,-0.798
6310,4.474,0.0,0.178,-0.207,-0.537,-0.04,-0.203,-0.189,0.01,-0.344,-0.170,-0.587,-0.190,0.085,-0.185,-0.338,-0.102,-0.158,-0.261,0.054,0.063,-0.249,-0.399,-0.244,-0.02,-0.363,-0.349,-0.49,-0.037,-0.594,0.042,-0.118,-0.418
1791,0.234,0.0,-0.231,-0.219,0.114,0.02,-0.02,-0.044,0.032,0.039,-0.163,-0.055,0.012,0.120,0.045,0.022,-0.052,0.095,-0.024,0.014,-0.011,-0.059,-0.047,0.026,0.045,-0.138,-0.079,-0.021,0.003,-0.225,-0.095,-0.026,-0.294
7563,0.221,0.0,0.076,0.26,0.685,0.025,0.032,-0.096,0.139,0.109,0.111,0.050,0.108,0.188,0.014,-0.043,0.009,0.86,0.111,0.415,0.189,0.458,0.34,0.304,0.144,0.335,0.593,0.302,0.368,0.146,0.077,0.045,-0.12
8742,59.12,0.0,-0.205,-0.108,-0.281,-0.314,-0.329,-0.664,-0.332,-0.431,-0.383,-0.659,-0.483,-0.021,-0.341,-0.393,-0.328,-0.404,-0.276,-0.134,-0.065,-0.176,-0.587,-0.249,-0.497,-0.252,-0.465,-0.249,-0.397,-0.445,-1.772,-0.252,-0.571
